sample_id,true_action,base_prediction,mobilenet_prediction,resnet18_prediction,base_confidence,mobilenet_confidence,resnet18_confidence,mobilenet_outcome,resnet18_outcome,mobilenet_true_rank,resnet18_true_rank,mobilenet_selected_view_weights,resnet18_selected_view_weights,view_valid_count,hand_head_roi_valid,two_hand_roi_valid
train__c24__user4__3-2-1,Use_a_mobile_phone,Peel_fruits,Peel_fruits,Peel_fruits,0.6938839675510441,0.7495480444522739,0.7084272228291472,unchanged_wrong,unchanged_wrong,7,7,"{""global_context"": 0.5758413076400757, ""left_interaction"": 0.14822375774383545, ""right_interaction"": 0.0781878928343455, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1977471113204956}","{""global_context"": 0.99992569287618, ""left_interaction"": 1.9592121437502403e-05, ""right_interaction"": 1.5142085127687702e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.946200498224547e-05}",190,False,True
train__c24__user4__3-2-2,Use_a_mobile_phone,Peel_fruits,Peel_fruits,Peel_fruits,0.48225234278427154,0.6469540111787054,0.503690627819772,unchanged_wrong,unchanged_wrong,9,8,"{""global_context"": 0.19823392232259116, ""left_interaction"": 0.433867613474528, ""right_interaction"": 0.0018940332035223644, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.36600446701049805}","{""global_context"": 0.9999892711639404, ""left_interaction"": 3.72388785763178e-06, ""right_interaction"": 1.5165504313093454e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.4699988443947705e-06}",188,False,True
train__c24__user4__3-2-3,Use_a_mobile_phone,Take_and_use_tableware,Pour_drinks,Pour_drinks,0.3859916799450978,0.8532412800020114,0.5606832705932095,changed_wrong,changed_wrong,5,6,"{""global_context"": 0.7591577370961508, ""left_interaction"": 0.06986500819524129, ""right_interaction"": 0.16997637351353964, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0010008192621171474}","{""global_context"": 0.9999012152353922, ""left_interaction"": 9.119633856850366e-05, ""right_interaction"": 6.267483816676152e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3324300501456794e-06}",148,False,True
train__c24__user4__6-1-1,Use_a_mobile_phone,Peel_fruits,Wipe_hands,Peel_fruits,0.8444065224834567,0.33020430967462133,0.845745698887569,changed_wrong,unchanged_wrong,10,10,"{""global_context"": 0.977219984266493, ""left_interaction"": 0.021477566825018987, ""right_interaction"": 2.4424010512626008e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0012999272180928125}","{""global_context"": 0.999591064453125, ""left_interaction"": 0.00015782348604665862, ""right_interaction"": 6.0365980284081565e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0001906767694486512}",176,False,True
train__c24__user4__6-1-2,Use_a_mobile_phone,Peel_fruits,Peel_fruits,Peel_fruits,0.6825098583425362,0.25517325079101416,0.6886115033619181,unchanged_wrong,unchanged_wrong,9,5,"{""global_context"": 0.9620312849680582, ""left_interaction"": 0.03112403800090154, ""right_interaction"": 1.6502936054744546e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.006844844048221906}","{""global_context"": 0.9999214808146158, ""left_interaction"": 4.626179967696468e-05, ""right_interaction"": 1.697368861641735e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.523894146278811e-05}",191,False,True
train__c24__user4__6-1-3,Use_a_mobile_phone,Stir_drinks,Take_and_use_tableware,Stir_drinks,0.44692708932269937,0.39457355807649597,0.33268372669557195,changed_wrong,unchanged_wrong,9,10,"{""global_context"": 0.4044247040381798, ""left_interaction"": 0.4676627012399527, ""right_interaction"": 9.547580230691192e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.12791258555192214}","{""global_context"": 0.9999410922710712, ""left_interaction"": 2.9868697031186177e-05, ""right_interaction"": 1.716273702466144e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1890021806511168e-05}",52,False,True
train__c25__user24__2-2-1,Watch_TV,Listen_to_music_with_headphones,Listen_to_music_with_headphones,Listen_to_music_with_headphones,0.27928683295524825,0.3503478909711228,0.3761001570639876,unchanged_wrong,unchanged_wrong,33,22,"{""global_context"": 0.9996400490785257, ""left_interaction"": 0.0003212448925926135, ""right_interaction"": 3.676275865962872e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.8650098354555666e-06}","{""global_context"": 1.0, ""left_interaction"": 5.747707126424802e-17, ""right_interaction"": 6.261451612878865e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2552846772618338e-17}",154,False,True
train__c25__user24__2-2-2,Watch_TV,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.49882486532141107,0.7755472244174036,0.29194172782721756,unchanged_wrong,unchanged_wrong,26,16,"{""global_context"": 0.997866439819336, ""left_interaction"": 0.0017784808576107025, ""right_interaction"": 0.00032911639660596846, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.5956472381949424e-05}","{""global_context"": 1.0, ""left_interaction"": 9.774794092632516e-17, ""right_interaction"": 2.1730685318950646e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.6551843859396026e-18}",99,False,True
train__c25__user24__2-2-3,Watch_TV,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.4501659236728952,0.6626764889300134,0.28169717838739344,unchanged_wrong,unchanged_wrong,30,13,"{""global_context"": 0.9993499307071462, ""left_interaction"": 0.000625516616684549, ""right_interaction"": 2.4286896565600354e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.8025191140306347e-07}","{""global_context"": 1.0, ""left_interaction"": 1.177867075792885e-16, ""right_interaction"": 5.191374749625458e-16, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.606100205923726e-19}",53,False,True
train__c25__user24__5-3-1,Watch_TV,Eat_food,Eat_food,Drink_water,0.40906552259114737,0.9834831186211157,0.26405301061479974,unchanged_wrong,changed_wrong,34,18,"{""global_context"": 0.008837985673121043, ""left_interaction"": 0.00018867526003824814, ""right_interaction"": 0.9909733363560268, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.020709294863309e-09, ""right_interaction"": 9.749866786939216e-11, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",42,False,False
train__c25__user24__5-3-2,Watch_TV,Drink_water,Eat_food,Drink_water,0.5180139793214608,0.9278631262520679,0.6677524404372372,changed_wrong,unchanged_wrong,35,25,"{""global_context"": 0.009213737372694344, ""left_interaction"": 3.764921285468957e-05, ""right_interaction"": 0.9907485041125067, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 4.0757493165895554e-11, ""right_interaction"": 7.284239112276078e-11, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",87,False,False
train__c25__user24__5-3-3,Watch_TV,Drink_water,Eat_food,Drink_water,0.45971921654884484,0.6545365620955714,0.6490921871392379,changed_wrong,unchanged_wrong,35,22,"{""global_context"": 0.07613271474838257, ""left_interaction"": 0.007077152175562722, ""right_interaction"": 0.916790212903704, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 5.4489638198366e-10, ""right_interaction"": 2.533969661084561e-11, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",84,False,False
train__c26__user23__5-1-1,Play_games,Take_and_use_tableware,Use_a_mobile_phone,Check_the_time,0.27033051410697123,0.23050853710606875,0.17575876058623713,changed_wrong,changed_wrong,19,12,"{""global_context"": 0.8377113342285156, ""left_interaction"": 0.09342789095501568, ""right_interaction"": 0.020061455493749575, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04879928189654683}","{""global_context"": 1.0, ""left_interaction"": 6.089340917808015e-11, ""right_interaction"": 2.2426127105216987e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.6107499008619e-10}",172,False,True
train__c26__user23__5-1-2,Play_games,Take_and_use_tableware,Drink_water,Pour_drinks,0.4673067961347568,0.6107483779426611,0.2989332710723166,changed_wrong,changed_wrong,40,20,"{""global_context"": 0.26125605901082355, ""left_interaction"": 0.3600040674209595, ""right_interaction"": 0.34976617495218915, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.028973760704199474}","{""global_context"": 1.0, ""left_interaction"": 7.594883240831981e-10, ""right_interaction"": 1.6730982525340703e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.949487734748573e-10}",192,False,True
train__c26__user23__5-1-3,Play_games,Use_a_mobile_phone,Use_a_mobile_phone,Use_a_mobile_phone,0.36400338487739453,0.28099018714577084,0.276853049255817,unchanged_wrong,unchanged_wrong,5,2,"{""global_context"": 0.6965408779325939, ""left_interaction"": 0.047081918943495976, ""right_interaction"": 0.15063280151003883, ""hand_head_union"": 0.034108173279535206, ""two_hand_table_context"": 0.07163623968760173}","{""global_context"": 1.0, ""left_interaction"": 1.266931533228628e-09, ""right_interaction"": 9.333049211775125e-09, ""hand_head_union"": 4.633039771934342e-10, ""two_hand_table_context"": 4.519287022915142e-08}",89,True,True
train__c26__user24__4-1-1,Play_games,Play_games,Turn_pages,Play_games,0.41578718557972233,0.3189777921196024,0.43215670058116906,harmed,retained_correct,8,1,"{""global_context"": 0.9999999069586033, ""left_interaction"": 3.6945510412518096e-08, ""right_interaction"": 2.4142639107395087e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.193790352149447e-08}","{""global_context"": 1.0, ""left_interaction"": 5.090108354700974e-20, ""right_interaction"": 2.5979804335729928e-21, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.544924331008747e-21}",164,False,True
train__c26__user24__4-1-2,Play_games,Use_a_mobile_phone,Use_a_mobile_phone,Play_games,0.26750511515775866,0.20211311685462374,0.26487661609427754,unchanged_wrong,rescued,5,1,"{""global_context"": 0.9999984394420277, ""left_interaction"": 1.4510652280560779e-06, ""right_interaction"": 8.664759641099161e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3837026554855666e-07}","{""global_context"": 1.0, ""left_interaction"": 4.362251261619399e-19, ""right_interaction"": 9.644933462192053e-20, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.198431988183551e-20}",44,False,True
train__c26__user24__4-1-3,Play_games,Take_a_selfie,Play_games,Play_games,0.30828440716776295,0.43075390259687873,0.4393352173417278,rescued,rescued,1,1,"{""global_context"": 0.9995470913973722, ""left_interaction"": 0.0004520427266305143, ""right_interaction"": 4.955417022177823e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2200877290081486e-07}","{""global_context"": 1.0, ""left_interaction"": 6.251167520428041e-18, ""right_interaction"": 1.0438610440002777e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.363932990262183e-19}",88,False,True
train__c26__user24__4-3-1,Play_games,Play_games,Play_games,Play_games,0.5441908129902516,0.2892417202764117,0.6490575730204476,retained_correct,retained_correct,1,1,"{""global_context"": 0.9999555504840353, ""left_interaction"": 4.4346964189215846e-05, ""right_interaction"": 1.377581176474569e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.5264846376300303e-07}","{""global_context"": 1.0, ""left_interaction"": 2.232374897108414e-18, ""right_interaction"": 1.0415915816266859e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.214031170730133e-20}",184,False,True
train__c26__user24__4-3-2,Play_games,Play_games,Turn_pages,Play_games,0.538810031182003,0.2637826376547257,0.5875976105925836,harmed,retained_correct,5,1,"{""global_context"": 1.0, ""left_interaction"": 2.3699820011253385e-08, ""right_interaction"": 1.0423301586927534e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.572050332514274e-09}","{""global_context"": 1.0, ""left_interaction"": 8.97152624115769e-18, ""right_interaction"": 7.484865486404775e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.52420847258494e-20}",112,False,True
train__c26__user24__4-3-3,Play_games,Use_a_mobile_phone,Take_a_selfie,Play_games,0.2492073479323193,0.21265405885578698,0.3967120492072304,changed_wrong,rescued,4,1,"{""global_context"": 0.9999973433358329, ""left_interaction"": 1.5142859410843812e-06, ""right_interaction"": 2.544641444858696e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.927662357954042e-07}","{""global_context"": 1.0, ""left_interaction"": 4.059015915816381e-18, ""right_interaction"": 5.525805192545276e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.636124759689698e-19}",56,False,True
train__c26__user24__5-3-1,Play_games,Stir_drinks,Eat_food,Drink_water,0.3658498759067234,0.7619248148682608,0.27076221317196186,changed_wrong,changed_wrong,36,14,"{""global_context"": 0.10650647204855214, ""left_interaction"": 0.09303967849068019, ""right_interaction"": 0.6797319495159647, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.12072188957877782}","{""global_context"": 1.0, ""left_interaction"": 1.0973926115646601e-10, ""right_interaction"": 3.7425834412251e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1655307636900764e-10}",91,False,True
train__c26__user24__5-3-2,Play_games,Stir_drinks,Pour_drinks,Pour_drinks,0.29559380077367603,0.4154056208452204,0.4633347842368944,changed_wrong,changed_wrong,25,25,"{""global_context"": 0.7227270728663394, ""left_interaction"": 0.18432167956703588, ""right_interaction"": 0.08528327941894531, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0076678889362435596}","{""global_context"": 1.0, ""left_interaction"": 2.2448862943996435e-11, ""right_interaction"": 1.4274270654368593e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.304816736995582e-11}",75,False,True
train__c26__user24__5-3-3,Play_games,Stir_drinks,Take_and_use_tableware,Stir_drinks,0.46545375074476963,0.4255709701263184,0.31758641269644317,changed_wrong,unchanged_wrong,38,13,"{""global_context"": 0.5352579752604166, ""left_interaction"": 0.04241262983392786, ""right_interaction"": 0.2258613727710865, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1964680000587746}","{""global_context"": 1.0, ""left_interaction"": 7.540481099603896e-12, ""right_interaction"": 9.0763215873132e-11, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.623668280525408e-11}",108,False,True
train__c27__user17__1-2-1,Take_a_selfie,Check_the_time,Check_the_time,Check_the_time,0.2178408199499893,0.40409448694475286,0.27343881128559905,unchanged_wrong,unchanged_wrong,2,4,"{""global_context"": 0.671799784121306, ""left_interaction"": 0.15078843158224356, ""right_interaction"": 0.09718417084735373, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08022759790005891}","{""global_context"": 0.9976604295813519, ""left_interaction"": 0.0008208067358835884, ""right_interaction"": 5.285231821724902e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0014659922731959302}",157,False,True
train__c27__user17__1-2-2,Take_a_selfie,Peel_fruits,Peel_fruits,Peel_fruits,0.4478272291688613,0.4911792882048344,0.37498969784096475,unchanged_wrong,unchanged_wrong,15,5,"{""global_context"": 0.427883783976237, ""left_interaction"": 0.287388733455113, ""right_interaction"": 0.27686956950596403, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.007857896032787505}","{""global_context"": 0.998703366234189, ""left_interaction"": 0.0006628562031047684, ""right_interaction"": 0.000345819474508365, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0002878911438442412}",66,False,True
train__c27__user17__1-2-3,Take_a_selfie,Check_the_time,Check_the_time,Check_the_time,0.5535148573744554,0.663431802494602,0.6242812536903685,unchanged_wrong,unchanged_wrong,21,7,"{""global_context"": 0.40242738723754884, ""left_interaction"": 0.0008995811144510905, ""right_interaction"": 0.5966730753580729, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9987798690795898, ""left_interaction"": 0.0012190652390321095, ""right_interaction"": 1.097645993771342e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",90,False,False
train__c27__user23__3-2-2,Take_a_selfie,Drink_water,Drink_water,Drink_water,0.451540523746316,0.8424536206357189,0.5822988860820261,unchanged_wrong,unchanged_wrong,31,12,"{""global_context"": 0.2529767860065807, ""left_interaction"": 0.5952309261668812, ""right_interaction"": 0.09058856964111328, ""hand_head_union"": 0.061161447655070915, ""two_hand_table_context"": 4.2289082722907715e-05}","{""global_context"": 0.9999968788840554, ""left_interaction"": 1.079853642626073e-06, ""right_interaction"": 1.151884548149114e-06, ""hand_head_union"": 8.71094000971921e-09, ""two_hand_table_context"": 8.846731857788241e-07}",91,True,True
train__c27__user23__3-2-3,Take_a_selfie,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.21559784793825026,0.22076255719340157,0.21944834501663144,unchanged_wrong,unchanged_wrong,30,33,"{""global_context"": 0.3954880813072468, ""left_interaction"": 0.44082352210735454, ""right_interaction"": 0.15242131003018083, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011267055725229198}","{""global_context"": 0.999999868458715, ""left_interaction"": 1.668034256312992e-08, ""right_interaction"": 4.639109020304047e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.096560559069922e-08}",95,False,True
train__c27__user23__4-2-1,Take_a_selfie,Take_body_temperature,Comb_hair,Take_body_temperature,0.3206546671622908,0.4058787574004791,0.3776649834852784,changed_wrong,unchanged_wrong,13,5,"{""global_context"": 0.4717283481504859, ""left_interaction"": 0.10234138442248833, ""right_interaction"": 0.3875309781330388, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03839926021855052}","{""global_context"": 0.9991234570014768, ""left_interaction"": 0.0005212129979598812, ""right_interaction"": 5.30527407735041e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0003499671725965128}",164,False,True
train__c27__user23__4-2-2,Take_a_selfie,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.7243904545378178,0.8796798745694904,0.7247908800555702,retained_correct,retained_correct,1,1,"{""global_context"": 0.4478694370814732, ""left_interaction"": 0.2412733577546619, ""right_interaction"": 0.2463779676528204, ""hand_head_union"": 0.040730470702761694, ""two_hand_table_context"": 0.02374886047272455}","{""global_context"": 0.999938238234747, ""left_interaction"": 2.8224434659239793e-05, ""right_interaction"": 8.663752288114102e-06, ""hand_head_union"": 2.8668580939882392e-06, ""two_hand_table_context"": 2.2096778377003612e-05}",193,True,True
train__c27__user23__4-2-3,Take_a_selfie,Take_a_selfie,Comb_hair,Take_a_selfie,0.6855908457087673,0.2826939252485678,0.6683557441903643,harmed,retained_correct,5,1,"{""global_context"": 0.22779326968722874, ""left_interaction"": 0.47135517332288956, ""right_interaction"": 0.08781447013219197, ""hand_head_union"": 0.10050565004348755, ""two_hand_table_context"": 0.1125314368142022}","{""global_context"": 0.99996460808648, ""left_interaction"": 1.1164601245481106e-05, ""right_interaction"": 5.410378637154483e-06, ""hand_head_union"": 2.2224938018350967e-06, ""two_hand_table_context"": 1.6638585495659048e-05}",45,True,True
train__c27__user24__1-1-1,Take_a_selfie,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.7091493318226889,0.897544952256196,0.6951462984185894,retained_correct,retained_correct,1,1,"{""global_context"": 0.9772284935260641, ""left_interaction"": 1.4998242540028074e-05, ""right_interaction"": 0.002097434010998956, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02065910142043541}","{""global_context"": 0.9999995396055025, ""left_interaction"": 3.8649817850392566e-07, ""right_interaction"": 2.2931141662913182e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.3253427567582674e-08}",116,False,True
train__c27__user24__1-1-2,Take_a_selfie,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.5274316318381513,0.7188581069480788,0.5149837710360619,retained_correct,retained_correct,1,1,"{""global_context"": 0.9350519594938859, ""left_interaction"": 0.04200896750325742, ""right_interaction"": 0.01102392958558124, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011915217275204866}","{""global_context"": 0.9999673262886379, ""left_interaction"": 3.204253026405754e-05, ""right_interaction"": 3.4881498362190777e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.962648644000697e-07}",92,False,True
train__c27__user24__1-1-3,Take_a_selfie,Take_a_selfie,Take_a_selfie,Take_a_selfie,0.6973460052599014,0.8042759796166659,0.6839819949089473,retained_correct,retained_correct,1,1,"{""global_context"": 0.8620983958244324, ""left_interaction"": 0.00020050957391504198, ""right_interaction"": 0.011137404479086399, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1265636533498764}","{""global_context"": 0.9997375011444092, ""left_interaction"": 0.00016991503071039915, ""right_interaction"": 1.7209502800596965e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.24689375096932e-05}",64,False,True
train__c27__user4__3-2-1,Take_a_selfie,Take_body_temperature,Check_the_time,Take_body_temperature,0.28720777024396343,0.3413274055631703,0.310425997920695,changed_wrong,unchanged_wrong,12,10,"{""global_context"": 0.35584889139447895, ""left_interaction"": 0.0004020936321467161, ""right_interaction"": 0.6417679786682129, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0019810819732291357}","{""global_context"": 0.9999699592590332, ""left_interaction"": 2.936145756393671e-05, ""right_interaction"": 2.608185768947026e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.756360224040691e-07}",87,False,True
train__c27__user4__3-2-2,Take_a_selfie,Take_body_temperature,Take_body_temperature,Take_body_temperature,0.3036168942153907,0.211335038585832,0.31215334533766137,unchanged_wrong,unchanged_wrong,8,8,"{""global_context"": 0.17404583784250113, ""left_interaction"": 0.003785798469415078, ""right_interaction"": 0.8221683502197266, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999942779541016, ""left_interaction"": 5.386547015335124e-06, ""right_interaction"": 2.3828922097051802e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",78,False,False
train__c27__user4__3-2-3,Take_a_selfie,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.6266803526921488,0.6324364716715252,0.6265560754781209,unchanged_wrong,unchanged_wrong,32,29,"{""global_context"": 0.32495078444480896, ""left_interaction"": 0.0010194836650043726, ""right_interaction"": 0.6740291118621826, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.216543511072814e-07}","{""global_context"": 0.9999701380729675, ""left_interaction"": 1.6978940038825385e-05, ""right_interaction"": 1.2566946679726243e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.336340910209401e-07}",49,False,True
train__c28__user17__3-1-1,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.60788055373722,0.6157380803468472,0.6133143322296725,retained_correct,retained_correct,1,1,"{""global_context"": 0.6456698793353457, ""left_interaction"": 0.06995624484437885, ""right_interaction"": 0.2802620223074248, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.004111737012863159}","{""global_context"": 0.9998626708984375, ""left_interaction"": 2.049152857525218e-06, ""right_interaction"": 5.398958455771208e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.136338808319785e-05}",119,False,True
train__c28__user17__3-1-2,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.8326215016447173,0.8396994480209717,0.8395679623986079,retained_correct,retained_correct,1,1,"{""global_context"": 0.5040183934298429, ""left_interaction"": 0.34212758324363013, ""right_interaction"": 0.1399094516580755, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.013944615017284046}","{""global_context"": 0.9998716874556108, ""left_interaction"": 8.647058910520916e-07, ""right_interaction"": 2.9563366710631684e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.803543798625469e-05}",165,False,True
train__c28__user17__3-1-3,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.614871111553228,0.6183179421447975,0.6177154960221374,retained_correct,retained_correct,1,1,"{""global_context"": 0.2157992998758952, ""left_interaction"": 0.26599488258361814, ""right_interaction"": 0.4853396733601888, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03286612828572591}","{""global_context"": 0.9994946161905924, ""left_interaction"": 3.953492268919945e-05, ""right_interaction"": 0.0002932347357273102, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00017270309229691823}",102,False,True
train__c28__user23__3-2-2,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.5367690787744762,0.5599992066386256,0.5498570129301606,retained_correct,retained_correct,1,1,"{""global_context"": 0.9295806884765625, ""left_interaction"": 0.016208836010524204, ""right_interaction"": 0.0541249570392427, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.546763343647832e-05}","{""global_context"": 0.9988696688697452, ""left_interaction"": 3.574983739305199e-07, ""right_interaction"": 0.0004430796418871198, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0006868071144535428}",71,False,True
train__c28__user23__3-2-3,Jog_in_place,Walk,Walk,Walk,0.38625152805412444,0.39192901313966966,0.3902063903577512,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.8209824813039679, ""left_interaction"": 0.05105873471812198, ""right_interaction"": 0.12795879966334292, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.7709352940818413e-09}","{""global_context"": 0.9999953822085732, ""left_interaction"": 3.543646016623825e-06, ""right_interaction"": 1.0315060966317297e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.0601603973650765e-07}",58,False,True
train__c28__user24__3-2-1,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.35148187923675456,0.3923506014443102,0.3848589736221045,retained_correct,retained_correct,1,1,"{""global_context"": 0.6977031414325421, ""left_interaction"": 0.10401553374070388, ""right_interaction"": 0.18996695371774527, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008314398045723256}","{""global_context"": 0.9999989729661208, ""left_interaction"": 8.51502083885582e-08, ""right_interaction"": 6.050305763402811e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.4205836877495483e-07}",89,False,True
train__c28__user24__3-2-2,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.37836443668622594,0.4357839046883564,0.4326978919498242,retained_correct,retained_correct,1,1,"{""global_context"": 0.6960850227169875, ""left_interaction"": 0.08109559663912146, ""right_interaction"": 0.17524859963393793, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04757077810240955}","{""global_context"": 0.9999985113376524, ""left_interaction"": 4.820091218301436e-08, ""right_interaction"": 1.06380525167191e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.580704299329849e-07}",141,False,True
train__c28__user24__3-2-3,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.6851227152348993,0.7043227318560434,0.7016125965893812,retained_correct,retained_correct,1,1,"{""global_context"": 0.47509535153706867, ""left_interaction"": 0.10932894547780354, ""right_interaction"": 0.39890305201212567, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.016672646005948383}","{""global_context"": 0.9999866485595703, ""left_interaction"": 1.0032430661037022e-06, ""right_interaction"": 9.125013093580492e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.3146040247326405e-06}",167,False,True
train__c28__user4__3-2-1,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.8024721886683858,0.8108440587227419,0.8099154790860552,retained_correct,retained_correct,1,1,"{""global_context"": 0.625131897304369, ""left_interaction"": 0.11136862506037173, ""right_interaction"": 0.09611520559891411, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.16738427203634512}","{""global_context"": 0.9999165742293649, ""left_interaction"": 4.133155965499337e-07, ""right_interaction"": 4.671009146082013e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.859155859636223e-05}",175,False,True
